property,algo,score,tag,className,name,id,href,alt,xpath.chrome,xpath.idxpath,location,dimension,visible_text,neighbour_text,type,aria-label,attributes
neighbour_text,stringSet (option),38592.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
aria-label,jaccard (option),38688.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
visible_text,equalIgnoreCase (option),38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
dimension,area,38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
type,equal (option),38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
xpath.idxpath,levenshtein,38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
name,equal (option),38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
href,levenshtein (option),38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
attributes,intersectValueCompare,38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
alt,equal (option),38736.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
xpath.chrome,equal,38832.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceManhattan,area,equalIgnoreCase (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
name,equal (option),38184.0,equal,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
href,levenshtein (option),38184.0,equal,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
tag,jaroWinkler,38280.0,equal,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
dimension,aspectRatio,38688.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
type,equal (option),38688.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
aria-label,jaccard (option),38784.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
id,jaroWinkler (option),38808.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
visible_text,levenshtein (option),38808.0,jaroWinkler,levenshtein (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
xpath.chrome,equal,39648.0,jaroWinkler,levenshtein (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
className,stringSet (option),39744.0,jaroWinkler,levenshtein (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
location,distanceLinear,39744.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
attributes,intersectValueCompare,39744.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
xpath.idxpath,equal,39936.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,levenshtein,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
neighbour_text,stringSet (option),39936.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,equal,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
alt,equal (option),39936.0,jaroWinkler,stringSet (option),equal (option),jaroWinkler (option),levenshtein (option),levenshtein (option),equal,equal,distanceLinear,aspectRatio,levenshtein (option),stringSet (option),equal (option),jaccard (option),intersectValueCompare
alt,equal (option),38184.0,equal,levenshtein (option),equal (option),equal (option),levenshtein (option),levenshtein (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
tag,jaroWinkler,38280.0,equal,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
type,equal (option),38280.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
name,equal (option),38280.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
visible_text,levenshtein (option),38280.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
location,distanceManhattan,38472.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceLinear,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
aria-label,stringSet (option),38568.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),levenshtein (option),intersectValueCompare
xpath.chrome,equal,38664.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),levenshtein,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
className,equal (option),38856.0,jaroWinkler,levenshtein (option),equal (option),equal (option),levenshtein (option),equal (option),equal,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
dimension,aspectRatio,39144.0,jaroWinkler,equal (option),equal (option),equal (option),levenshtein (option),equal (option),equal,levenshtein,distanceManhattan,area,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
id,equal (option),39144.0,jaroWinkler,equal (option),equal (option),equal (option),levenshtein (option),equal (option),equal,levenshtein,distanceManhattan,aspectRatio,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
href,equal (option),39432.0,jaroWinkler,equal (option),equal (option),equal (option),levenshtein (option),equal (option),equal,levenshtein,distanceManhattan,aspectRatio,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
xpath.idxpath,equal,39624.0,jaroWinkler,equal (option),equal (option),equal (option),equal (option),equal (option),equal,levenshtein,distanceManhattan,aspectRatio,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
neighbour_text,stringSet (option),39624.0,jaroWinkler,equal (option),equal (option),equal (option),equal (option),equal (option),equal,equal,distanceManhattan,aspectRatio,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
attributes,intersectValueCompare,39624.0,jaroWinkler,equal (option),equal (option),equal (option),equal (option),equal (option),equal,equal,distanceManhattan,aspectRatio,levenshtein (option),stringSet (option),equal (option),stringSet (option),intersectValueCompare
